pagamentoid,ano,mes,dia,periodo,datavencimento,datapagamento,contaid,conta,tipo,tipopagamento,valor,Pago
112924,2019,1,23,2019-01,2019-01-23,2019-01-23,13,conta-13,Despesa,Boleto,50.25,Pago
112925,2019,3,1,2019-03,2019-03-01,2019-03-01,13,conta-13,Despesa,Boleto,50.25,Pago
112926,2019,3,25,2019-03,2019-03-25,2019-03-25,13,conta-13,Despesa,Boleto,51.33,Pago
112927,2019,4,25,2019-04,2019-04-25,2019-04-25,13,conta-13,Despesa,Boleto,50.25,Pago
112928,2019,5,23,2019-05,2019-05-23,2019-05-23,13,conta-13,Despesa,Boleto,50.47,Pago
112929,2019,6,25,2019-06,2019-06-25,2019-06-25,13,conta-13,Despesa,Boleto,52.62,Pago
112930,2019,7,24,2019-07,2019-07-24,2019-07-24,13,conta-13,Despesa,Boleto,52.62,Pago
112931,2019,8,22,2019-08,2019-08-22,2019-08-22,13,conta-13,Despesa,Boleto,52.62,Pago
112932,2019,9,23,2019-09,2019-09-23,2019-09-23,13,conta-13,Despesa,Boleto,52.62,Pago
112933,2019,10,23,2019-10,2019-10-23,2019-10-23,13,conta-13,Despesa,Boleto,52.62,Pago
112934,2019,11,25,2019-11,2019-11-25,2019-11-25,13,conta-13,Despesa,Boleto,52.62,Pago
112935,2019,12,23,2019-12,2019-12-23,2019-12-23,13,conta-13,Despesa,Boleto,52.62,Pago
112936,2019,1,28,2019-01,2019-01-28,2019-01-28,6,conta-6,Despesa,Boleto,187.27,Pago
112937,2019,2,28,2019-02,2019-02-28,2019-02-28,6,conta-6,Despesa,Boleto,197.88,Pago
112938,2019,3,28,2019-03,2019-03-28,2019-03-28,6,conta-6,Despesa,Boleto,182.63,Pago
112939,2019,4,29,2019-04,2019-04-29,2019-04-29,6,conta-6,Despesa,Boleto,156.74,Pago
112940,2019,5,28,2019-05,2019-05-28,2019-05-28,6,conta-6,Despesa,Boleto,179.48,Pago
112941,2019,6,28,2019-06,2019-06-28,2019-06-28,6,conta-6,Despesa,Boleto,174.95,Pago
112942,2019,7,29,2019-07,2019-07-29,2019-07-29,6,conta-6,Despesa,Boleto,116.55,Pago
112943,2019,8,28,2019-08,2019-08-28,2019-08-28,6,conta-6,Despesa,Boleto,171.07,Pago
112944,2019,9,30,2019-09,2019-09-30,2019-09-30,6,conta-6,Despesa,Boleto,191.56,Pago
112945,2019,10,28,2019-10,2019-10-28,2019-10-28,6,conta-6,Despesa,Boleto,167.59,Pago
112946,2019,11,28,2019-11,2019-11-28,2019-11-28,6,conta-6,Despesa,Boleto,175.89,Pago
112947,2019,12,30,2019-12,2019-12-30,2019-12-30,6,conta-6,Despesa,Boleto,130.47,Pago
112948,2019,1,21,2019-01,2019-01-21,2019-01-21,7,conta-7,Despesa,Boleto,.00,Pago
112949,2019,2,21,2019-02,2019-02-21,2019-02-21,7,conta-7,Despesa,Boleto,49.76,Pago
112950,2019,3,21,2019-03,2019-03-21,2019-03-21,7,conta-7,Despesa,Boleto,24.86,Pago
112951,2019,4,22,2019-04,2019-04-22,2019-04-22,7,conta-7,Despesa,Boleto,24.61,Pago
112952,2019,5,21,2019-05,2019-05-21,2019-05-21,7,conta-7,Despesa,Boleto,24.76,Pago
112953,2019,6,21,2019-06,2019-06-21,2019-06-21,7,conta-7,Despesa,Boleto,25.03,Pago
112954,2019,7,22,2019-07,2019-07-22,2019-07-22,7,conta-7,Despesa,Boleto,24.86,Pago
112955,2019,8,21,2019-08,2019-08-21,2019-08-21,7,conta-7,Despesa,Boleto,26.13,Pago
112956,2019,9,23,2019-09,2019-09-23,2019-09-23,7,conta-7,Despesa,Boleto,27.09,Pago
112957,2019,10,20,2019-10,2019-10-20,2019-10-20,7,conta-7,Despesa,Boleto,26.86,Pago
112958,2019,11,21,2019-11,2019-11-21,2019-11-21,7,conta-7,Despesa,Boleto,26.34,Pago
112959,2019,12,23,2019-12,2019-12-23,2019-12-23,7,conta-7,Despesa,Boleto,26.95,Pago
112961,2019,2,21,2019-02,2019-02-21,2019-02-21,86,conta-86,Despesa,Debito Conta Corrente - PJ,159.45,Pago
112962,2019,3,21,2019-03,2019-03-21,2019-03-21,86,conta-86,Despesa,Debito Conta Corrente - PJ,148.51,Pago
112963,2019,4,22,2019-04,2019-04-22,2019-04-22,86,conta-86,Despesa,Debito Conta Corrente - PJ,137.27,Pago
112964,2019,5,21,2019-05,2019-05-21,2019-05-21,86,conta-86,Despesa,Debito Conta Corrente - PJ,151.22,Pago
112965,2019,6,24,2019-06,2019-06-24,2019-06-24,86,conta-86,Despesa,Debito Conta Corrente - PJ,152.79,Pago
112966,2019,10,4,2019-10,2019-10-04,2019-10-04,86,conta-86,Despesa,Debito Conta Corrente - PJ,142.87,Falta Pagar
112967,2019,10,4,2019-10,2019-10-04,2019-10-04,86,conta-86,Despesa,Debito Conta Corrente - PJ,161.18,Falta Pagar
112968,2019,10,4,2019-10,2019-10-04,2019-10-04,86,conta-86,Despesa,Debito Conta Corrente - PJ,155.44,Falta Pagar
112969,2019,10,21,2019-10,2019-10-21,2019-10-21,86,conta-86,Despesa,Debito Conta Corrente - PJ,159.36,Falta Pagar
112970,2019,12,6,2019-12,2019-12-06,2019-12-06,86,conta-86,Despesa,Debito Conta Corrente - PJ,165.28,Falta Pagar
112971,2019,12,23,2019-12,2019-12-23,2019-12-23,86,conta-86,Despesa,Debito Conta Corrente - PJ,153.18,Falta Pagar
112972,2019,1,16,2019-01,2019-01-16,2019-01-16,250,conta-250,Despesa,Boleto,1291.99,Pago
112973,2019,2,10,2019-02,2019-02-10,2019-02-10,250,conta-250,Despesa,Boleto,1291.99,Pago
112974,2019,3,10,2019-03,2019-03-10,2019-03-10,250,conta-250,Despesa,Boleto,1291.99,Pago
112975,2019,4,10,2019-04,2019-04-10,2019-04-10,250,conta-250,Despesa,Boleto,1291.99,Pago
112976,2019,5,10,2019-05,2019-05-10,2019-05-10,250,conta-250,Despesa,Boleto,1291.99,Pago
112977,2019,6,10,2019-06,2019-06-10,2019-06-10,250,conta-250,Despesa,Boleto,1291.99,Pago
112978,2019,7,10,2019-07,2019-07-10,2019-07-10,250,conta-250,Despesa,Boleto,1550.12,Pago
112979,2019,8,10,2019-08,2019-08-10,2019-08-10,250,conta-250,Despesa,Boleto,1550.12,Pago
112980,2019,9,10,2019-09,2019-09-10,2019-09-10,250,conta-250,Despesa,Boleto,1550.12,Pago
112981,2019,10,10,2019-10,2019-10-10,2019-10-10,250,conta-250,Despesa,Boleto,1550.12,Pago
112982,2019,11,10,2019-11,2019-11-10,2019-11-10,250,conta-250,Despesa,Boleto,1550.12,Pago
112983,2019,12,10,2019-12,2019-12-10,2019-12-10,250,conta-250,Despesa,Boleto,1550.12,Pago
112984,2019,1,21,2019-01,2019-01-21,2019-01-21,89,conta-89,Imposto,Boleto,431.65,Pago
112985,2019,2,20,2019-02,2019-02-20,2019-02-20,89,conta-89,Imposto,Boleto,303.07,Pago
112986,2019,3,20,2019-03,2019-03-20,2019-03-20,89,conta-89,Imposto,Boleto,368.58,Pago
112987,2019,4,22,2019-04,2019-04-22,2019-04-22,89,conta-89,Imposto,Boleto,373.76,Pago
112988,2019,5,20,2019-05,2019-05-20,2019-05-20,89,conta-89,Imposto,Boleto,420.75,Pago
112989,2019,6,20,2019-06,2019-06-20,2019-06-20,89,conta-89,Imposto,Boleto,394.56,Pago
112990,2019,7,20,2019-07,2019-07-20,2019-07-20,89,conta-89,Imposto,Boleto,356.28,Pago
112991,2019,8,20,2019-08,2019-08-20,2019-08-20,89,conta-89,Imposto,Boleto,382.36,Pago
112992,2019,9,20,2019-09,2019-09-20,2019-09-20,89,conta-89,Imposto,Boleto,371.32,Pago
112993,2019,10,21,2019-10,2019-10-21,2019-10-21,89,conta-89,Imposto,Boleto,483.85,Pago
112994,2019,11,21,2019-11,2019-11-21,2019-11-21,89,conta-89,Imposto,Boleto,331.83,Pago
112995,2019,12,20,2019-12,2019-12-20,2019-12-20,89,conta-89,Imposto,Boleto,372.63,Pago
112996,2019,1,2,2019-01,2019-01-02,2019-01-02,236,conta-236,Despesa,Dinheiro,47.32,Pago
112997,2019,1,3,2019-01,2019-01-03,2019-01-03,5297,conta-5297,Despesa,Dinheiro,22.53,Pago
112998,2019,1,4,2019-01,2019-01-04,2019-01-04,272,conta-272,Fornecedor,Dinheiro,120.00,Pago
112999,2019,1,31,2019-01,2019-01-31,2019-01-31,49,conta-49,Fornecedor,Boleto,463.16,Pago
113000,2019,2,28,2019-02,2019-02-28,2019-02-28,49,conta-49,Fornecedor,Boleto,463.17,Pago
113001,2019,1,2,2019-01,2019-01-02,2019-01-02,69,conta-69,Fornecedor,Dinheiro,82.00,Pago
113002,2019,1,24,2019-01,2019-01-24,2019-01-24,7324,conta-7324,Fornecedor,Boleto,294.43,Pago
113003,2019,2,23,2019-02,2019-02-23,2019-02-23,7324,conta-7324,Fornecedor,Boleto,294.43,Pago
113004,2019,1,11,2019-01,2019-01-11,2019-01-11,5297,conta-5297,Despesa,Dinheiro,13.28,Pago
113009,2019,1,8,2019-01,2019-01-08,2019-01-08,189,conta-189,Fornecedor,Dinheiro,240.00,Pago
113010,2019,2,8,2019-02,2019-02-08,2019-02-08,7317,conta-7317,Fornecedor,Boleto,411.88,Pago
113011,2019,2,10,2019-02,2019-02-10,2019-02-10,27,conta-27,Fornecedor,Boleto,378.24,Pago
113012,2019,2,25,2019-02,2019-02-25,2019-02-25,27,conta-27,Fornecedor,Boleto,377.00,Pago
113013,2019,2,11,2019-02,2019-02-11,2019-02-11,240,conta-240,Fornecedor,Boleto,327.96,Pago
113014,2019,1,16,2019-01,2019-01-16,2019-01-16,76,conta-76,Fornecedor,Boleto,12.11,Pago
113015,2019,2,13,2019-02,2019-02-13,2019-02-13,76,conta-76,Fornecedor,Boleto,433.80,Pago
113016,2019,3,13,2019-03,2019-03-13,2019-03-13,76,conta-76,Fornecedor,Boleto,433.79,Pago
113017,2019,1,18,2019-01,2019-01-18,2019-01-18,236,conta-236,Despesa,Dinheiro,96.40,Pago
113018,2019,1,17,2019-01,2019-01-17,2019-01-17,5297,conta-5297,Despesa,Dinheiro,32.94,Pago
113019,2019,1,30,2019-01,2019-01-30,2019-01-30,73,conta-73,Fornecedor,Boleto,204.92,Pago
113020,2019,2,14,2019-02,2019-02-14,2019-02-14,73,conta-73,Fornecedor,Boleto,204.92,Pago
113021,2019,3,1,2019-03,2019-03-01,2019-03-01,73,conta-73,Fornecedor,Boleto,204.93,Pago
113022,2019,2,1,2019-02,2019-02-01,2019-02-01,24,conta-24,Fornecedor,Boleto,14.08,Pago
113023,2019,2,8,2019-02,2019-02-08,2019-02-08,24,conta-24,Fornecedor,Boleto,13.67,Pago
113024,2019,2,15,2019-02,2019-02-15,2019-02-15,24,conta-24,Fornecedor,Boleto,13.67,Pago
113025,2019,2,11,2019-02,2019-02-11,2019-02-11,7317,conta-7317,Fornecedor,Boleto,351.84,Pago
113026,2019,4,5,2019-04,2019-04-05,2019-04-05,35,conta-35,Fornecedor,Dinheiro,113.93,Pago
113027,2019,2,28,2019-02,2019-02-28,2019-02-28,35,conta-35,Fornecedor,Dinheiro,113.93,Pago
113028,2019,4,12,2019-04,2019-04-12,2019-04-12,35,conta-35,Fornecedor,Dinheiro,113.93,Pago
113029,2019,2,20,2019-02,2019-02-20,2019-02-20,49,conta-49,Fornecedor,Boleto,578.79,Pago
113030,2019,3,20,2019-03,2019-03-20,2019-03-20,49,conta-49,Fornecedor,Boleto,578.82,Pago
113101,2019,3,27,2019-03,2019-03-27,2019-03-27,5308,conta-5308,Fornecedor,Boleto,-5.97,Pago
113102,2019,4,3,2019-04,2019-04-03,2019-04-03,5308,conta-5308,Fornecedor,Boleto,119.34,Pago
113103,2019,4,3,2019-04,2019-04-03,2019-04-03,5308,conta-5308,Fornecedor,Boleto,-5.97,Pago
113104,2019,4,10,2019-04,2019-04-10,2019-04-10,5308,conta-5308,Fornecedor,Boleto,119.34,Pago
113105,2019,4,10,2019-04,2019-04-10,2019-04-10,5308,conta-5308,Fornecedor,Boleto,-5.97,Pago
113106,2019,4,17,2019-04,2019-04-17,2019-04-17,5308,conta-5308,Fornecedor,Boleto,119.34,Pago
113107,2019,4,17,2019-04,2019-04-17,2019-04-17,5308,conta-5308,Fornecedor,Boleto,-5.97,Pago
113108,2019,4,24,2019-04,2019-04-24,2019-04-24,5308,conta-5308,Fornecedor,Boleto,119.34,Pago
113109,2019,4,24,2019-04,2019-04-24,2019-04-24,5308,conta-5308,Fornecedor,Boleto,-5.97,Pago
113110,2019,3,29,2019-03,2019-03-29,2019-03-29,7315,conta-7315,Fornecedor,Boleto,473.14,Pago
113111,2019,3,29,2019-03,2019-03-29,2019-03-29,7315,conta-7315,Fornecedor,Boleto,-17.93,Pago
113112,2019,4,28,2019-04,2019-04-28,2019-04-28,7315,conta-7315,Fornecedor,Boleto,358.63,Pago
113113,2019,4,28,2019-04,2019-04-28,2019-04-28,7315,conta-7315,Fornecedor,Boleto,-17.93,Pago
113114,2019,5,28,2019-05,2019-05-28,2019-05-28,7315,conta-7315,Fornecedor,Boleto,358.64,Pago
113115,2019,5,28,2019-05,2019-05-28,2019-05-28,7315,conta-7315,Fornecedor,Boleto,-17.93,Pago
114091,2019,3,3,2019-03,2019-03-03,2019-03-03,272,conta-272,Fornecedor,Dinheiro,42.30,Pago
114092,2019,3,5,2019-03,2019-03-05,2019-03-05,272,conta-272,Fornecedor,Dinheiro,31.50,Pago
114093,2019,4,28,2019-04,2019-04-28,2019-04-28,12366,conta-12366,Fornecedor,Boleto,613.95,Pago
114094,2019,3,6,2019-03,2019-03-06,2019-03-06,5297,conta-5297,Despesa,Dinheiro,9.76,Pago
114095,2019,5,10,2019-05,2019-05-10,2019-05-10,7326,conta-7326,Fornecedor,Cheque,410.00,Falta Pagar
114096,2019,3,21,2019-03,2019-03-21,2019-03-21,73,conta-73,Fornecedor,Boleto,144.59,Pago
114097,2019,4,5,2019-04,2019-04-05,2019-04-05,73,conta-73,Fornecedor,Boleto,144.59,Pago
114098,2019,4,22,2019-04,2019-04-22,2019-04-22,73,conta-73,Fornecedor,Boleto,144.59,Pago
114099,2019,4,4,2019-04,2019-04-04,2019-04-04,76,conta-76,Fornecedor,Boleto,351.66,Pago
114100,2019,5,2,2019-05,2019-05-02,2019-05-02,76,conta-76,Fornecedor,Boleto,351.65,Pago
114101,2019,3,20,2019-03,2019-03-20,2019-03-20,132,conta-132,Fornecedor,Boleto,896.28,Pago
114102,2019,5,1,2019-05,2019-05-01,2019-05-01,132,conta-132,Fornecedor,Boleto,1302.51,Pago
114103,2019,3,28,2019-03,2019-03-28,2019-03-28,207,conta-207,Fornecedor,Boleto,569.13,Pago
114104,2019,4,11,2019-04,2019-04-11,2019-04-11,207,conta-207,Fornecedor,Boleto,569.13,Pago
114105,2019,4,25,2019-04,2019-04-25,2019-04-25,207,conta-207,Fornecedor,Boleto,569.13,Pago
114106,2019,5,9,2019-05,2019-05-09,2019-05-09,207,conta-207,Fornecedor,Boleto,569.13,Pago
114107,2019,5,23,2019-05,2019-05-23,2019-05-23,207,conta-207,Fornecedor,Boleto,569.11,Pago
114108,2019,4,7,2019-04,2019-04-07,2019-04-07,12381,conta-12381,Fornecedor,Boleto,350.37,Pago
114109,2019,3,8,2019-03,2019-03-08,2019-03-08,272,conta-272,Fornecedor,Dinheiro,31.50,Pago
114110,2019,3,14,2019-03,2019-03-14,2019-03-14,12372,conta-12372,Fornecedor,Dinheiro,50.00,Pago
114111,2019,3,28,2019-03,2019-03-28,2019-03-28,12385,conta-12385,Fornecedor,Boleto,336.90,Pago
114112,2019,4,25,2019-04,2019-04-25,2019-04-25,12385,conta-12385,Fornecedor,Boleto,336.90,Pago
114113,2019,4,11,2019-04,2019-04-11,2019-04-11,240,conta-240,Fornecedor,Boleto,369.53,Pago
114114,2019,5,24,2019-05,2019-05-24,2019-05-24,35,conta-35,Fornecedor,Dinheiro,112.50,Pago
114115,2019,5,24,2019-05,2019-05-24,2019-05-24,35,conta-35,Fornecedor,Dinheiro,112.50,Pago
114116,2019,6,28,2019-06,2019-06-28,2019-06-28,35,conta-35,Fornecedor,Dinheiro,112.50,Pago
114117,2019,3,20,2019-03,2019-03-20,2019-03-20,113,conta-113,Fornecedor,Dinheiro,128.30,Pago
114118,2019,3,19,2019-03,2019-03-19,2019-03-19,12372,conta-12372,Fornecedor,Dinheiro,48.00,Pago
114119,2019,3,21,2019-03,2019-03-21,2019-03-21,189,conta-189,Fornecedor,Dinheiro,240.00,Pago
114120,2019,3,21,2019-03,2019-03-21,2019-03-21,236,conta-236,Despesa,Dinheiro,53.00,Pago
115117,2019,5,10,2019-05,2019-05-10,2019-05-10,7326,conta-7326,Fornecedor,Cheque,520.00,Falta Pagar
115118,2019,4,18,2019-04,2019-04-18,2019-04-18,27,conta-27,Fornecedor,Boleto,305.40,Pago
115119,2019,5,2,2019-05,2019-05-02,2019-05-02,27,conta-27,Fornecedor,Boleto,304.00,Pago
115120,2019,5,15,2019-05,2019-05-15,2019-05-15,132,conta-132,Fornecedor,Boleto,1141.95,Pago
115121,2019,4,19,2019-04,2019-04-19,2019-04-19,227,conta-227,Fornecedor,Boleto,321.84,Pago
115122,2019,4,26,2019-04,2019-04-26,2019-04-26,227,conta-227,Fornecedor,Boleto,321.84,Pago
115123,2019,5,3,2019-05,2019-05-03,2019-05-03,227,conta-227,Fornecedor,Boleto,321.84,Pago
115124,2019,4,15,2019-04,2019-04-15,2019-04-15,49,conta-49,Fornecedor,Boleto,345.41,Pago
115125,2019,5,13,2019-05,2019-05-13,2019-05-13,49,conta-49,Fornecedor,Boleto,407.63,Pago
115126,2019,4,3,2019-04,2019-04-03,2019-04-03,73,conta-73,Fornecedor,Boleto,149.58,Pago
115127,2019,4,19,2019-04,2019-04-19,2019-04-19,73,conta-73,Fornecedor,Boleto,149.58,Pago
115128,2019,5,3,2019-05,2019-05-03,2019-05-03,73,conta-73,Fornecedor,Boleto,149.60,Pago
115129,2019,5,10,2019-05,2019-05-10,2019-05-10,7326,conta-7326,Fornecedor,Cheque,520.00,Falta Pagar
115130,2019,3,29,2019-03,2019-03-29,2019-03-29,272,conta-272,Fornecedor,Dinheiro,136.00,Pago
115131,2019,3,25,2019-03,2019-03-25,2019-03-25,236,conta-236,Despesa,Dinheiro,26.07,Pago
115132,2019,2,5,2019-02,2019-02-05,2019-02-05,176,conta-176,Despesa,Debito Conta Corrente - PJ,81.00,Pago
115133,2019,3,6,2019-03,2019-03-06,2019-03-06,176,conta-176,Despesa,Debito Conta Corrente - PJ,81.00,Pago
115134,2019,4,2,2019-04,2019-04-02,2019-04-02,176,conta-176,Despesa,Debito Conta Corrente - PJ,81.00,Pago
115135,2019,5,3,2019-05,2019-05-03,2019-05-03,176,conta-176,Despesa,Debito Conta Corrente - PJ,81.00,Pago
115136,2019,6,4,2019-06,2019-06-04,2019-06-04,176,conta-176,Despesa,Debito Conta Corrente - PJ,81.00,Pago
115137,2019,7,2,2019-07,2019-07-02,2019-07-02,176,conta-176,Despesa,Debito Conta Corrente - PJ,81.00,Pago
115138,2019,10,4,2019-10,2019-10-04,2019-10-04,176,conta-176,Despesa,Debito Conta Corrente - PJ,81.00,Falta Pagar
115139,2019,10,4,2019-10,2019-10-04,2019-10-04,176,conta-176,Despesa,Debito Conta Corrente - PJ,81.00,Falta Pagar
115140,2019,10,3,2019-10,2019-10-03,2019-10-03,176,conta-176,Despesa,Debito Conta Corrente - PJ,81.00,Falta Pagar
115141,2019,12,6,2019-12,2019-12-06,2019-12-06,176,conta-176,Despesa,Debito Conta Corrente - PJ,81.00,Falta Pagar
115142,2019,12,3,2019-12,2019-12-03,2019-12-03,176,conta-176,Despesa,Debito Conta Corrente - PJ,81.00,Falta Pagar
115143,2018,12,4,2018-12,2018-12-04,2018-12-04,176,conta-176,Despesa,Debito Conta Corrente - PJ,77.00,Pago
115144,2018,10,11,2018-10,2018-10-11,2018-10-11,11349,conta-11349,Despesa,Debito Conta Corrente - PJ,75.00,Pago
115145,2018,11,12,2018-11,2018-11-12,2018-11-12,11349,conta-11349,Despesa,Debito Conta Corrente - PJ,56.25,Pago
115146,2018,12,11,2018-12,2018-12-11,2018-12-11,11349,conta-11349,Despesa,Debito Conta Corrente - PJ,56.25,Pago
115147,2019,1,11,2019-01,2019-01-11,2019-01-11,11349,conta-11349,Despesa,Debito Conta Corrente - PJ,60.75,Pago
115148,2019,2,11,2019-02,2019-02-11,2019-02-11,11349,conta-11349,Despesa,Debito Conta Corrente - PJ,60.75,Pago
115149,2019,3,11,2019-03,2019-03-11,2019-03-11,11349,conta-11349,Despesa,Debito Conta Corrente - PJ,81.00,Pago
115150,2019,7,12,2019-07,2019-07-12,2019-07-12,11349,conta-11349,Despesa,Debito Conta Corrente - PJ,81.00,Falta Pagar
115151,2019,7,12,2019-07,2019-07-12,2019-07-12,11349,conta-11349,Despesa,Debito Conta Corrente - PJ,81.00,Falta Pagar
115152,2019,7,12,2019-07,2019-07-12,2019-07-12,11349,conta-11349,Despesa,Debito Conta Corrente - PJ,81.00,Falta Pagar
115153,2019,7,11,2019-07,2019-07-11,2019-07-11,11349,conta-11349,Despesa,Debito Conta Corrente - PJ,81.00,Falta Pagar
115154,2019,10,4,2019-10,2019-10-04,2019-10-04,11349,conta-11349,Despesa,Debito Conta Corrente - PJ,81.00,Falta Pagar
115155,2019,10,4,2019-10,2019-10-04,2019-10-04,11349,conta-11349,Despesa,Debito Conta Corrente - PJ,81.00,Falta Pagar
115156,2019,10,11,2019-10,2019-10-11,2019-10-11,11349,conta-11349,Despesa,Debito Conta Corrente - PJ,81.00,Falta Pagar
115157,2019,12,6,2019-12,2019-12-06,2019-12-06,11349,conta-11349,Despesa,Debito Conta Corrente - PJ,81.00,Falta Pagar
115158,2019,12,11,2019-12,2019-12-11,2019-12-11,11349,conta-11349,Despesa,Debito Conta Corrente - PJ,81.00,Falta Pagar
115159,2019,4,29,2019-04,2019-04-29,2019-04-29,76,conta-76,Fornecedor,Boleto,365.11,Pago
115160,2019,5,27,2019-05,2019-05-27,2019-05-27,76,conta-76,Fornecedor,Boleto,365.10,Pago
115161,2019,6,24,2019-06,2019-06-24,2019-06-24,76,conta-76,Fornecedor,Boleto,365.10,Pago
115162,2019,3,31,2019-03,2019-03-31,2019-03-31,189,conta-189,Fornecedor,Dinheiro,240.00,Pago
115163,2019,4,16,2019-04,2019-04-16,2019-04-16,132,conta-132,Fornecedor,Boleto,871.25,Pago
115164,2019,5,28,2019-05,2019-05-28,2019-05-28,132,conta-132,Fornecedor,Boleto,478.28,Pago
115165,2019,4,28,2019-04,2019-04-28,2019-04-28,7317,conta-7317,Fornecedor,Boleto,425.09,Pago
115166,2019,4,15,2019-04,2019-04-15,2019-04-15,73,conta-73,Fornecedor,Boleto,130.23,Pago
115167,2019,4,29,2019-04,2019-04-29,2019-04-29,73,conta-73,Fornecedor,Boleto,130.23,Pago
115168,2019,5,14,2019-05,2019-05-14,2019-05-14,73,conta-73,Fornecedor,Boleto,130.25,Pago
115169,2019,5,14,2019-05,2019-05-14,2019-05-14,227,conta-227,Fornecedor,Boleto,317.44,Pago
115170,2019,5,21,2019-05,2019-05-21,2019-05-21,227,conta-227,Fornecedor,Boleto,317.44,Pago
115171,2019,5,28,2019-05,2019-05-28,2019-05-28,227,conta-227,Fornecedor,Boleto,317.44,Pago
115172,2019,6,4,2019-06,2019-06-04,2019-06-04,227,conta-227,Fornecedor,Boleto,317.44,Pago
115173,2019,5,24,2019-05,2019-05-24,2019-05-24,35,conta-35,Fornecedor,Dinheiro,57.26,Pago
115174,2019,6,28,2019-06,2019-06-28,2019-06-28,35,conta-35,Fornecedor,Dinheiro,57.26,Pago
115175,2019,6,1,2019-06,2019-06-01,2019-06-01,35,conta-35,Fornecedor,Dinheiro,57.26,Pago
115176,2019,4,24,2019-04,2019-04-24,2019-04-24,73,conta-73,Fornecedor,Boleto,144.56,Pago
115177,2019,5,9,2019-05,2019-05-09,2019-05-09,73,conta-73,Fornecedor,Boleto,144.56,Pago
115178,2019,5,24,2019-05,2019-05-24,2019-05-24,73,conta-73,Fornecedor,Boleto,144.57,Pago
115179,2019,5,9,2019-05,2019-05-09,2019-05-09,76,conta-76,Fornecedor,Boleto,406.38,Pago
115180,2019,6,6,2019-06,2019-06-06,2019-06-06,76,conta-76,Fornecedor,Boleto,406.38,Pago
115181,2019,7,4,2019-07,2019-07-04,2019-07-04,76,conta-76,Fornecedor,Boleto,406.38,Pago
115182,2019,6,4,2019-06,2019-06-04,2019-06-04,12366,conta-12366,Fornecedor,Boleto,526.02,Pago
115183,2019,5,10,2019-05,2019-05-10,2019-05-10,49,conta-49,Fornecedor,Boleto,280.36,Pago
115184,2019,5,24,2019-05,2019-05-24,2019-05-24,49,conta-49,Fornecedor,Boleto,331.17,Pago
115185,2019,6,7,2019-06,2019-06-07,2019-06-07,49,conta-49,Fornecedor,Boleto,331.17,Pago
115186,2019,4,12,2019-04,2019-04-12,2019-04-12,189,conta-189,Fornecedor,Dinheiro,228.00,Pago
115187,2019,5,24,2019-05,2019-05-24,2019-05-24,7317,conta-7317,Fornecedor,Cheque,318.06,Falta Pagar
115188,2019,4,3,2019-04,2019-04-03,2019-04-03,136,conta-136,Fornecedor,Dinheiro,49.50,Pago
115189,2019,5,22,2019-05,2019-05-22,2019-05-22,27,conta-27,Fornecedor,Boleto,374.36,Pago
115190,2019,6,5,2019-06,2019-06-05,2019-06-05,7318,conta-7318,Fornecedor,Boleto,430.40,Pago
115191,2019,5,14,2019-05,2019-05-14,2019-05-14,7317,conta-7317,Fornecedor,Boleto,377.75,Pago
115192,2019,5,15,2019-05,2019-05-15,2019-05-15,240,conta-240,Fornecedor,Boleto,303.76,Pago
115193,2019,6,14,2019-06,2019-06-14,2019-06-14,240,conta-240,Fornecedor,Boleto,303.76,Pago
115194,2019,5,24,2019-05,2019-05-24,2019-05-24,10330,conta-10330,Fornecedor,Dinheiro,226.60,Pago
115195,2019,5,20,2019-05,2019-05-20,2019-05-20,12386,conta-12386,Fornecedor,Boleto,390.66,Pago
115196,2019,4,24,2019-04,2019-04-24,2019-04-24,236,conta-236,Despesa,Boleto,61.00,Pago
115197,2019,5,23,2019-05,2019-05-23,2019-05-23,214,conta-214,Fornecedor,Boleto,305.98,Pago
115198,2019,6,22,2019-06,2019-06-22,2019-06-22,214,conta-214,Fornecedor,Boleto,305.98,Pago
115199,2019,7,22,2019-07,2019-07-22,2019-07-22,214,conta-214,Fornecedor,Boleto,305.98,Pago
115200,2019,5,23,2019-05,2019-05-23,2019-05-23,76,conta-76,Fornecedor,Boleto,338.98,Pago
115201,2019,6,20,2019-06,2019-06-20,2019-06-20,76,conta-76,Fornecedor,Boleto,338.97,Pago
115202,2019,5,9,2019-05,2019-05-09,2019-05-09,73,conta-73,Fornecedor,Boleto,164.26,Pago
115203,2019,5,24,2019-05,2019-05-24,2019-05-24,73,conta-73,Fornecedor,Boleto,164.26,Pago
113031,2019,3,20,2019-03,2019-03-20,2019-03-20,132,conta-132,Fornecedor,Boleto,395.65,Pago
113032,2019,2,6,2019-02,2019-02-06,2019-02-06,132,conta-132,Fornecedor,Boleto,854.53,Pago
113033,2019,1,22,2019-01,2019-01-22,2019-01-22,5297,conta-5297,Despesa,Dinheiro,18.66,Pago
113034,2019,1,23,2019-01,2019-01-23,2019-01-23,113,conta-113,Fornecedor,Dinheiro,45.00,Pago
113035,2019,1,26,2019-01,2019-01-26,2019-01-26,189,conta-189,Fornecedor,Dinheiro,240.00,Pago
113036,2019,3,1,2019-03,2019-03-01,2019-03-01,7326,conta-7326,Fornecedor,Cheque,512.50,Falta Pagar
